,WSM,TOPSIS,VIKOR,Average
0,0.6056,0.139,0.4922,0.44752317481891374
1,0.6519,0.1578,0.4317,0.4308682153512835
2,0.5322,0.1229,0.5907,0.4854296406277639
3,0.6706,0.1728,0.3408,0.3961958404627691
4,0.6125,0.1545,0.5518,0.48418379258294053
5,0.5626,0.1428,0.5946,0.49618130154208756
6,0.6237,0.1333,0.5721,0.49676977565065294
7,0.5181,0.1246,0.6203,0.5007285841651143
8,0.6664,0.1848,0.2832,0.37304721417000286
9,0.6624,0.1893,0.3127,0.3839215336497811
10,0.6045,0.1469,0.4687,0.43519855008949654
11,0.583,0.1468,0.4421,0.4149326174211905
12,0.6411,0.1788,0.294,0.3674379866045426
13,0.5355,0.1228,0.5889,0.4850542309886597
14,0.5778,0.1555,0.4148,0.4000676980212224
15,0.6197,0.1906,0.4565,0.4380642087639665
16,0.4938,0.1267,0.6472,0.512852293550492
17,0.6281,0.1294,0.5614,0.49143688302771904
18,0.6003,0.1318,0.4904,0.4444428759694546
19,0.6085,0.1509,0.5756,0.49653134140756916
20,0.57,0.2283,0.3538,0.37842236588235634
21,0.5697,0.1876,0.5815,0.49451073901382564
22,0.6316,0.1655,0.3363,0.38019683323247183
23,0.6168,0.1455,0.4296,0.4179923480160851
24,0.643,0.1491,0.5298,0.47927347412515964
25,0.5123,0.1034,0.6029,0.48728013606138304
26,0.6082,0.1324,0.5864,0.5011714836261137
27,0.6453,0.152,0.428,0.4263867000740056
28,0.5156,0.1062,0.6107,0.4929801710008223
29,0.5265,0.1191,0.6536,0.522773730212221
30,0.6555,0.1686,0.348,0.39372050746690856
31,0.5822,0.1337,0.6009,0.5036809307488224
32,0.6458,0.1351,0.4486,0.4353252933152403
33,0.582,0.2009,0.4317,0.4159753454232594
34,0.6594,0.171,0.4277,0.43266339919156555
35,0.6456,0.1451,0.4541,0.4390666008705285
36,0.6616,0.1497,0.3928,0.41401915293860503
37,0.3796,0.0687,0.7756,0.5753371350782078
38,0.4734,0.2188,0.4748,0.41460953196953876
39,0.3313,0.1616,0.8096,0.5979233947588938
40,0.6758,0.1874,0.2623,0.369157691237769
41,0.5282,0.1046,0.5984,0.4879781511502334
42,0.4955,0.108,0.6701,0.5264221262447087
43,0.6311,0.1558,0.4169,0.4169440478049783
44,0.5459,0.1453,0.6101,0.50204182495087
45,0.3363,0.1559,0.7972,0.5896396365577877
46,0.5796,0.1228,0.5804,0.49004414495022797
47,0.5475,0.1279,0.5615,0.47169894848303406
48,0.6458,0.1497,0.4922,0.45963569813494687
49,0.5103,0.1274,0.549,0.45568733359618413
50,0.5304,0.1215,0.6028,0.49231842033383233
51,0.6987,0.1864,0.3364,0.40576139047474685
52,0.5988,0.1325,0.537,0.4702804089051552
53,0.5674,0.1191,0.6253,0.5139494527674876
54,0.6159,0.1319,0.472,0.43872297067739685
55,0.6206,0.1371,0.4648,0.4366775870135769
56,0.5293,0.1111,0.5488,0.45861245185886523
57,0.6428,0.1352,0.4422,0.4311525252158452
58,0.4265,0.0761,0.7002,0.5322197224831113
59,0.6031,0.1339,0.5486,0.47812724770713494
60,0.6091,0.1387,0.4901,0.44729282802209114
61,0.2993,0.0843,0.8351,0.607242990902324
62,0.628,0.1555,0.3817,0.39872085473423635
63,0.6085,0.1588,0.373,0.3888241016192283
64,0.6689,0.1604,0.3503,0.3981945943882212
65,0.5798,0.141,0.5939,0.49955631614463647
66,0.5265,0.1176,0.6452,0.5174271910133831
67,0.5588,0.1242,0.517,0.4480219637473145
68,0.6468,0.1339,0.5564,0.49380086168414083
69,0.6268,0.1348,0.5683,0.4954890563877269
70,0.6709,0.1582,0.3598,0.4028120579128684
71,0.6268,0.1303,0.4744,0.44294102880631864
72,0.6267,0.1485,0.4668,0.4405875315984328
73,0.6789,0.2003,0.2374,0.36386322842518726
74,0.5699,0.252,0.3421,0.37752431312433377
75,0.6026,0.1342,0.5879,0.5008407421526329
76,0.5752,0.1295,0.5835,0.4913636209570261
77,0.5602,0.1306,0.5619,0.47512895196988364
78,0.6964,0.1781,0.2771,0.38066084642368986
79,0.613,0.1512,0.3878,0.39649294066855717
80,0.6301,0.1363,0.5641,0.4940474815237904
81,0.5429,0.1322,0.5159,0.4441481048028912
82,0.7576,0.2639,0.1391,0.3812596490582239
83,0.5766,0.1335,0.4663,0.4249212068136868
84,0.5468,0.2498,0.2503,0.3314258665222134
85,0.5757,0.1321,0.4878,0.43645806327756165
86,0.5338,0.2328,0.5322,0.4635360395913138
87,0.6879,0.1671,0.3389,0.4005553769455604
88,0.5236,0.1097,0.6304,0.5070933829187677
89,0.5805,0.1314,0.5666,0.48279769883461543
90,0.7026,0.2386,0.2006,0.36868485187216465
91,0.6318,0.1523,0.5069,0.4639683609902727
92,0.5175,0.1012,0.6459,0.5150020262096063
93,0.5788,0.1231,0.5513,0.4727724780483737
94,0.5338,0.1208,0.6118,0.49851369088521535
95,0.3928,0.0968,0.7197,0.5409745696426035
96,0.6824,0.1646,0.3404,0.39899621552089937
97,0.695,0.2237,0.1655,0.3539952429058899
98,0.5199,0.1061,0.6078,0.4920841239056591
99,0.4396,0.0806,0.6702,0.5149587944680623
100,0.5099,0.1333,0.5047,0.42975727335322667
101,0.5615,0.1091,0.6199,0.508689785625778
102,0.6792,0.1522,0.3809,0.4144326061014022
103,0.506,0.1148,0.632,0.5048493953645978
104,0.5511,0.1104,0.6212,0.5072902620788221
105,0.6366,0.14,0.4323,0.42470408168511875
106,0.669,0.2022,0.3047,0.384965838744167
107,0.5497,0.1072,0.6228,0.5077612529526057
108,0.3619,0.0657,0.7578,0.5609096977232609
109,0.4505,0.1403,0.6745,0.5234218203323205
110,0.6128,0.1284,0.5053,0.4557573707577311
111,0.55,0.1301,0.5235,0.45011546074312975
112,0.5852,0.1295,0.4923,0.4412510940496352
113,0.6466,0.1831,0.2611,0.35743894583550906
114,0.6658,0.1494,0.3966,0.4171328517391072
115,0.6306,0.1331,0.5209,0.46958956547180647
116,0.6166,0.1421,0.4678,0.4376245594113749
117,0.6212,0.1262,0.5755,0.4975499422168593
118,0.5395,0.111,0.5717,0.4746881028633433
119,0.536,0.1226,0.5917,0.4868499491629839
120,0.6493,0.1362,0.5371,0.4838609666009442
121,0.6893,0.2007,0.218,0.3617637972489785
122,0.5136,0.098,0.6249,0.5008874095043715
123,0.6045,0.1343,0.5926,0.5040658458971408
124,0.6489,0.1515,0.4118,0.4193918656817273
125,0.4667,0.112,0.7095,0.5468273063774339
126,0.6118,0.1438,0.4554,0.4298348054776393
127,0.4729,0.3874,0.6632,0.5564778791650212
128,0.5007,0.1059,0.6694,0.5268327258248106
129,0.3817,0.0703,0.7735,0.5742584174393963
130,0.6235,0.149,0.5459,0.48312954266945846
131,0.5371,0.1045,0.5472,0.45900465901774895
132,0.673,0.2017,0.2425,0.36358464213990116
133,0.7158,0.1712,0.2918,0.3922249099687576
134,0.575,0.6514,0.5423,0.5834948440217789
135,0.6005,0.146,0.5371,0.47196721814126036
136,0.5653,0.1123,0.6,0.49769087293218467
137,0.6225,0.142,0.435,0.4220935322887571
138,0.4143,0.089,0.7441,0.5599532150099685
139,0.6691,0.2068,0.2556,0.3674704260209249
140,0.6157,0.1241,0.5345,0.4725279526123296
141,0.585,0.1394,0.5037,0.44847692582785126
142,0.5447,0.1118,0.5999,0.4929801162318821
143,0.6512,0.1327,0.5389,0.48507904510502203
144,0.6752,0.1595,0.4164,0.4307035674335656
145,0.4043,0.091,0.7548,0.5657185855175699
146,0.6916,0.177,0.3603,0.4122727943971079
147,0.4346,0.0733,0.6882,0.5255444025008734
148,0.5743,0.1285,0.5998,0.5007971575398567
149,0.5194,0.1184,0.6726,0.5332506165022222
150,0.638,0.1732,0.3476,0.38835699040959726
151,0.7351,0.2285,0.193,0.37730965664822314
152,0.5638,0.1309,0.6275,0.5153568239579253
153,0.5831,0.131,0.5477,0.4723738635868839
154,0.6579,0.1851,0.2855,0.3709450228807498
155,0.5954,0.157,0.445,0.42107889047065755
156,0.6569,0.1985,0.3031,0.37955105321945826
157,0.5437,0.1118,0.5973,0.49117751882593325
158,0.4447,0.0834,0.6874,0.5271600003793915
159,0.5718,0.2521,0.3388,0.37662991251359734
160,0.6513,0.1769,0.4401,0.4371160326503708
161,0.5951,0.1393,0.5822,0.496113463836651
162,0.6615,0.1897,0.2872,0.37356953435739376
163,0.68,0.1902,0.3858,0.4216083870133515
164,0.5043,0.1027,0.659,0.5207383075979719
165,0.5306,0.1202,0.6174,0.5012315472912694
166,0.5537,0.1247,0.4973,0.4354714801224071
167,0.4291,0.1176,0.686,0.5256161051566057
168,0.6265,0.1549,0.5576,0.4910779296608635
169,0.7117,0.2287,0.1762,0.36402981333951206
170,0.6047,0.1529,0.3808,0.39070482592361205
171,0.5521,0.1212,0.5306,0.4540241116945222
172,0.6566,0.1865,0.4093,0.42476185327781024
173,0.6733,0.1869,0.2605,0.36752712280864386
174,0.4457,0.0892,0.6807,0.523252267075834
175,0.5665,0.1426,0.5138,0.4497555980752213
176,0.6197,0.1313,0.5821,0.5013957817931858
177,0.6037,0.1299,0.6047,0.5106701342353985
178,0.5964,0.1304,0.5989,0.5055496464245623
179,0.5384,0.1239,0.5732,0.47629759079802203
180,0.4809,0.1032,0.6803,0.529954789581149
181,0.6521,0.2272,0.2534,0.36419584566548807
182,0.5474,0.1158,0.6003,0.49409744889039847
183,0.5578,0.1958,0.3469,0.36592248496095453
184,0.6648,0.1918,0.2765,0.3710176613046878
185,0.6107,0.1345,0.5698,0.49229462012091907
186,0.5894,0.1419,0.4615,0.4266266283297376
187,0.6306,0.1514,0.4201,0.41791131236184553
188,0.6488,0.2172,0.3706,0.4086725094742733
189,0.7106,0.2052,0.1765,0.35944221927870407
190,0.5894,0.1791,0.5835,0.4993372006970841
191,0.6426,0.1368,0.5112,0.4678289687481954
192,0.6474,0.1572,0.379,0.4038061465604505
193,0.6153,0.1375,0.4948,0.45144679974499763
194,0.5852,0.1996,0.425,0.4132267609920732
195,0.6774,0.1722,0.2861,0.3762932486771454
196,0.3795,0.0688,0.7254,0.5415964013912944
197,0.5387,0.1228,0.5909,0.4869752509111731
198,0.597,0.1652,0.3837,0.39125689386897705
199,0.4229,0.0716,0.721,0.545185610595144
200,0.7396,0.241,0.258,0.40013489225509946
201,0.6774,0.1788,0.2891,0.3783574883625273
202,0.6903,0.2036,0.2513,0.3732486450075874
203,0.6958,0.1791,0.2658,0.376530730485574
204,0.6282,0.1343,0.5303,0.4742858209982668
205,0.718,0.167,0.3185,0.40273145519067666
206,0.6984,0.1683,0.3588,0.41281799742743774
207,0.5811,0.1254,0.6111,0.5088954656901552
208,0.6025,0.1367,0.5332,0.46942351560184964
209,0.5485,0.1398,0.6034,0.49807573922045234
210,0.6108,0.1277,0.5809,0.498226775675495
211,0.6239,0.2209,0.5047,0.46888200008104386
212,0.6193,0.1285,0.5765,0.49783159602419774
213,0.3088,0.3395,0.7516,0.5797420486733734
214,0.5798,0.1509,0.3798,0.38234653261145185
215,0.6844,0.1806,0.2706,0.3742696354234471
216,0.4579,0.0842,0.706,0.5415527435070383
217,0.7271,0.2081,0.3209,0.41257116961804297
218,0.6975,0.1639,0.3621,0.41342280778883017
219,0.6675,0.1804,0.3042,0.3809767945689081
220,0.6217,0.1958,0.4398,0.43071509144677067
221,0.6158,0.1444,0.4324,0.4190253166575977
222,0.6359,0.1529,0.3955,0.4075504999383512
223,0.6819,0.159,0.38,0.41567032850565605
224,0.6709,0.1516,0.3885,0.4151894206262968
225,0.6536,0.138,0.5556,0.4954770146030994
226,0.6099,0.1353,0.4809,0.4421762476660184
227,0.4775,0.1171,0.5352,0.4392430910099782
228,0.4951,0.1089,0.5895,0.47574960851271336
229,0.4429,0.0858,0.6979,0.5338284171903926
230,0.6014,0.1256,0.5936,0.5032389889505781
231,0.6312,0.131,0.5642,0.4939552692299172
232,0.6266,0.1275,0.5732,0.49767610651908945
233,0.6299,0.1361,0.5319,0.4757841632505227
234,0.6205,0.1382,0.5384,0.4771489306285827
235,0.6431,0.2059,0.2082,0.3422098552058371
236,0.7047,0.1732,0.328,0.4026312084277621
237,0.6033,0.1674,0.3527,0.37868146376605233
238,0.7021,0.1657,0.3343,0.40336593063866955
239,0.5461,0.1243,0.5166,0.4446548875251457
240,0.4814,0.1131,0.5709,0.46168179517932045
241,0.463,0.08,0.6639,0.5149518472634116
242,0.6006,0.1248,0.5865,0.49880628404221217
243,0.5251,0.118,0.6409,0.5144896568445279
244,0.6791,0.2494,0.1267,0.34485056908753975
245,0.6823,0.1854,0.277,0.3765409751939356
246,0.6569,0.1679,0.3289,0.38580856651971845
247,0.541,0.1235,0.5694,0.4745735506747084
248,0.7283,0.2072,0.3203,0.4126254657676862
249,0.5963,0.1503,0.5305,0.4675541572908961
250,0.6807,0.1695,0.3059,0.3848077156191128
251,0.6147,0.1297,0.4866,0.4461027067839871
252,0.6468,0.2347,0.2027,0.3474750638535088
253,0.5313,0.1215,0.6098,0.4968024084080108
254,0.6304,0.1754,0.4134,0.41732500524171806
255,0.5422,0.1267,0.5587,0.4687055365578691
256,0.5219,0.112,0.5292,0.44527007759336357
257,0.5883,0.1222,0.5548,0.47707520371530526
258,0.5546,0.1528,0.5172,0.4497427086679672
259,0.5318,0.1344,0.4749,0.4180266271423389
260,0.6608,0.1815,0.3521,0.399000260651544
261,0.5262,0.1186,0.6405,0.514506755057696
262,0.5328,0.1196,0.6191,0.5027015227746978
263,0.6194,0.1549,0.4498,0.43022028659745926
264,0.6852,0.1965,0.2129,0.3579758204124966
265,0.6527,0.1417,0.4288,0.42797411720803863
266,0.639,0.2052,0.2632,0.3590730176440441
267,0.658,0.1603,0.5356,0.48758107736047346
268,0.3392,0.0706,0.781,0.5740097002664677
269,0.6262,0.1268,0.5607,0.4903478408232262
270,0.6989,0.1622,0.4113,0.4360834083062551
271,0.5478,0.1102,0.5951,0.49064466266331686
272,0.5837,0.1232,0.5964,0.5005407975380229
273,0.5947,0.1372,0.5133,0.4562008494073635
274,0.5883,0.1593,0.4142,0.4032532020951601
275,0.542,0.1317,0.5317,0.45311004402904154
276,0.5424,0.1076,0.555,0.46510792295982234
277,0.6749,0.1941,0.2569,0.3679663707460235
278,0.6242,0.1398,0.5486,0.484013760134978
279,0.4137,0.0766,0.7047,0.5331893200355761
280,0.6264,0.1454,0.4429,0.42766569303604424
281,0.6098,0.135,0.4747,0.43875819422547546
282,0.6257,0.1265,0.5669,0.49374950936684486
283,0.4619,0.1065,0.6424,0.5024060877417789
284,0.6905,0.1564,0.3748,0.41585316879879614
285,0.5104,0.1625,0.6279,0.5071022697641966
286,0.6208,0.1268,0.5482,0.4818336019830913
287,0.6133,0.1329,0.5777,0.49738792305402835
288,0.5375,0.1102,0.5357,0.4526717430986829
289,0.6005,0.1371,0.5188,0.4607989724380905
290,0.4863,0.1146,0.5877,0.47321573410020934
291,0.6477,0.1336,0.4869,0.4558437791612385
292,0.6416,0.1459,0.4357,0.4285246784025396
293,0.3254,0.082,0.9088,0.6604187701754093
294,0.6268,0.1275,0.5713,0.4966330315232768
295,0.5896,0.1301,0.5941,0.5010796743033985
296,0.4792,0.1113,0.6569,0.5151714666011696
297,0.5147,0.1085,0.6142,0.4951118186834162
298,0.731,0.2159,0.3368,0.421394308219748
299,0.5396,0.105,0.5854,0.48258440919698187
300,0.6613,0.2077,0.2282,0.3555881676884089
301,0.6065,0.1333,0.4753,0.4380116003030057
302,0.6942,0.1943,0.265,0.3779166244027907
303,0.7027,0.1686,0.3331,0.40343903009004967
304,0.6942,0.2068,0.316,0.39892430359655956
305,0.7374,0.2364,0.2111,0.3844461535768046
306,0.6351,0.1953,0.3271,0.381589090514915
307,0.6715,0.1589,0.3497,0.3986254608024931
308,0.6359,0.1612,0.383,0.40250949554016735
309,0.6804,0.183,0.3803,0.41826974191303873
310,0.5002,0.1162,0.6246,0.4991526019164881
311,0.62,0.1291,0.5317,0.4724748543573509
312,0.6301,0.1311,0.5724,0.4983796193666029
313,0.7025,0.1917,0.2188,0.36559901121310495
314,0.5833,0.1227,0.5577,0.4775761824044411
315,0.6265,0.1255,0.5205,0.46763837524309315
316,0.4592,0.1014,0.644,0.5026186586269953
317,0.6082,0.1212,0.6002,0.5084371150889754
318,0.6856,0.1631,0.3432,0.4011023248499066
319,0.6766,0.1534,0.4695,0.45698151494343836
320,0.6782,0.176,0.3538,0.40480991588645654
321,0.6208,0.1335,0.4658,0.436932515384241
322,0.6799,0.1699,0.3089,0.38577481773697986
323,0.6701,0.1437,0.4135,0.42601975775778284
324,0.5529,0.1666,0.6042,0.5019912051022407
325,0.741,0.1906,0.3646,0.4326445284526316
326,0.5645,0.1195,0.6239,0.5124858339505591
327,0.6975,0.2001,0.2775,0.38446895583388785
328,0.6435,0.1691,0.3923,0.41030054594163046
329,0.5622,0.1202,0.5681,0.4784526988114917
330,0.5842,0.1227,0.5604,0.4793731271149855
331,0.597,0.1259,0.4562,0.4243775005817344
332,0.5802,0.1247,0.6104,0.5082179798078774
333,0.5104,0.1273,0.6486,0.517014699017349
334,0.6497,0.1682,0.325,0.3817353664516821
335,0.6065,0.1324,0.5062,0.4549138357975057
336,0.5303,0.1227,0.603,0.49250858368154354
337,0.6596,0.1442,0.515,0.4752525896825813
338,0.448,0.0815,0.6679,0.5149550271625669
339,0.5509,0.1112,0.5843,0.4848825001997907
340,0.6516,0.1514,0.4038,0.41631757109206907
341,0.5377,0.1234,0.5901,0.4863142307191925
342,0.5907,0.1447,0.4662,0.42981152264684575
343,0.62,0.1412,0.4983,0.4549864580402367
344,0.4807,0.1016,0.6862,0.5336164221610875
345,0.6792,0.1896,0.3715,0.41479284106647746
346,0.6516,0.1906,0.2635,0.36129094231657677
347,0.6308,0.1581,0.5371,0.48095593976995443
348,0.6551,0.1823,0.4111,0.42462076491853296
349,0.5014,0.1064,0.6579,0.5197046132179317
350,0.6195,0.1376,0.5727,0.4964159777847607
351,0.7272,0.2117,0.2265,0.3806049920849699
352,0.6722,0.1606,0.3473,0.39801623208105474
353,0.5255,0.1249,0.5992,0.48931623005986624
354,0.4913,0.099,0.5968,0.47885337839468145
355,0.5215,0.1162,0.6146,0.4973024854150641
356,0.6215,0.1327,0.4546,0.4311215802995717
357,0.6448,0.2064,0.2308,0.3500971522306344
358,0.5607,0.1205,0.5206,0.45027230983039584
359,0.6845,0.1819,0.3815,0.42000649756878766
360,0.6996,0.2025,0.1944,0.35928482712188115
361,0.478,0.1,0.5915,0.4728984298980068
362,0.634,0.1666,0.3555,0.38975375944306173
363,0.6266,0.1556,0.4087,0.4114690328566659
364,0.6701,0.1815,0.3302,0.3926900775420739
365,0.5448,0.1126,0.5458,0.4605582004481084
366,0.6275,0.1286,0.5634,0.49236411120226864
367,0.5393,0.2144,0.4582,0.42063371952329265
368,0.6829,0.2055,0.2926,0.38567724459708536
369,0.4832,0.1023,0.5734,0.46284966781882864
370,0.5177,0.1068,0.6004,0.48709815232661274
371,0.6424,0.135,0.544,0.4857685168884456
372,0.6711,0.1647,0.3255,0.38882900354783206
373,0.3086,0.6573,0.7577,0.660086679156609
374,0.5807,0.1187,0.6095,0.5073603551717458
375,0.6441,0.1916,0.4964,0.4660392794604335
376,0.6503,0.1867,0.3206,0.3826581568449835
377,0.5591,0.1304,0.5954,0.49484380363908775
378,0.5292,0.1004,0.6228,0.5029657006198335
379,0.6082,0.1277,0.592,0.5040889157678434
380,0.5976,0.14,0.4936,0.44623495156699683
381,0.6124,0.1629,0.3676,0.3879852510083341
382,0.6294,0.1334,0.5391,0.4794600556876454
383,0.6818,0.179,0.276,0.3750607257498444
384,0.6537,0.1569,0.4059,0.4186017510713494
385,0.5788,0.145,0.4361,0.41036690046834917
386,0.5427,0.1236,0.5934,0.48943796951196994
387,0.6929,0.1923,0.3771,0.4221588255621337
388,0.6737,0.1488,0.4011,0.4217314014867757
389,0.6645,0.1416,0.4223,0.4283641710040652
390,0.6019,0.1469,0.4132,0.4053365576900263
391,0.3833,0.0646,0.7135,0.5340195230513581
392,0.3275,0.0696,0.8535,0.6222022364151386
393,0.6047,0.1562,0.5576,0.485706526618698
394,0.5716,0.1433,0.4091,0.39393804589046744
395,0.642,0.149,0.4135,0.4178327715725515
396,0.6443,0.1377,0.4232,0.4222108537212183
397,0.5318,0.0997,0.5701,0.4712231743027926
398,0.4432,0.1285,0.7037,0.540218259595138
399,0.4707,0.0895,0.6358,0.498834233989609
400,0.5461,0.1106,0.5349,0.45428378245321505
401,0.605,0.1326,0.541,0.4741522202837397
402,0.505,0.1175,0.5482,0.4532201396672483
403,0.6971,0.189,0.399,0.4330201865964219
404,0.7211,0.246,0.2579,0.3942182732953915
405,0.6965,0.193,0.225,0.3653897234460761
406,0.6048,0.1539,0.3701,0.38568014727232197
407,0.5019,0.2281,0.3785,0.37097268093486346
408,0.5989,0.1277,0.5104,0.4548433895309461
409,0.6073,0.1297,0.5916,0.5037901993885947
410,0.4595,0.087,0.6274,0.4912373458930011
411,0.6458,0.1382,0.5558,0.49355660263033657
412,0.6124,0.1496,0.4408,0.422933942832684
413,0.6571,0.2277,0.156,0.33775474682082557
414,0.3864,0.0852,0.7054,0.5299370566397485
415,0.6461,0.1417,0.4483,0.43588892392443285
416,0.6547,0.141,0.541,0.48788443098750345
417,0.6522,0.1341,0.4806,0.45382374442067264
418,0.4716,0.1259,0.6221,0.4926872841874448
419,0.4583,0.1161,0.675,0.5233202088587827
420,0.6167,0.1684,0.3298,0.37276717398397624
421,0.6535,0.2259,0.4891,0.46939439493884033
422,0.5813,0.1221,0.5358,0.4643223890789675
423,0.646,0.1731,0.3195,0.3788039176143774
424,0.5334,0.103,0.6098,0.49599781451131414
425,0.6445,0.2115,0.2381,0.35332920909542703
426,0.633,0.1646,0.4973,0.460347035398296
427,0.6361,0.1544,0.4447,0.4323835045419749
428,0.5727,0.2535,0.3229,0.3701458334224499
429,0.6092,0.1568,0.4419,0.4233658051850669
430,0.4834,0.1654,0.5405,0.4483440475795346
431,0.6761,0.1517,0.387,0.41618578663861167
432,0.67,0.1783,0.2867,0.37472084543030165
433,0.627,0.1359,0.5524,0.4865586531960972
434,0.6221,0.1594,0.4126,0.4124846300166832
435,0.7351,0.2414,0.2132,0.3850762392046541
436,0.4455,0.0803,0.6707,0.5162825989707575
437,0.3519,0.1261,0.8951,0.6558498989860408
438,0.6581,0.143,0.4164,0.4236133874182921
439,0.606,0.1464,0.4404,0.42053913967667744
440,0.4038,0.0981,0.7266,0.5472401218843516
441,0.706,0.2124,0.3583,0.42120158238069333
442,0.6959,0.1973,0.2871,0.38697125733056714
443,0.4653,0.0889,0.6617,0.5143882055413013
444,0.5863,0.1275,0.6006,0.5039708255444952
445,0.6559,0.1636,0.3431,0.3910617022926178
446,0.7095,0.2669,0.1055,0.3572308189392399
447,0.7351,0.2522,0.2059,0.38516653411219415
448,0.709,0.2464,0.1478,0.3601006914739265
449,0.5158,0.1224,0.5394,0.45075562780735196
450,0.6415,0.1373,0.4825,0.4520652187461451
451,0.5907,0.1492,0.4364,0.41435005731868796
452,0.7158,0.2077,0.1731,0.3611059678266201
453,0.6566,0.1461,0.411,0.4208191713788714
454,0.5326,0.1522,0.4206,0.3900438231788833
455,0.6938,0.2461,0.3209,0.40734464032315437
456,0.5385,0.1139,0.6024,0.49328621813304296
457,0.5692,0.1338,0.5391,0.46420131947248927
458,0.5573,0.1218,0.5497,0.4665321800262014
459,0.7733,0.2027,0.3149,0.4260349398816956
460,0.4396,0.0905,0.6882,0.5271776996421605
461,0.7515,0.246,0.1413,0.3756169524928288
462,0.6863,0.2002,0.3202,0.3968495558772871
463,0.692,0.1726,0.2958,0.38530357901270523
464,0.6485,0.1489,0.484,0.4559493535470798
465,0.6274,0.162,0.4563,0.4366969166366989
466,0.6582,0.1419,0.526,0.48064969676470204
467,0.6803,0.155,0.3769,0.41327463386953717
468,0.673,0.1504,0.4071,0.42454334643237557
469,0.6322,0.1402,0.4759,0.4461755091889289
470,0.6864,0.1971,0.209,0.3573849675070288
471,0.7015,0.1657,0.3328,0.40253610645506077
472,0.635,0.1457,0.441,0.4292482347080766
473,0.3273,0.0859,0.9069,0.6594486378786448
474,0.5367,0.1244,0.5731,0.4758926254944491
475,0.287,0.0501,0.7981,0.5794036658496389
476,0.5703,0.1198,0.5163,0.45015205764274807
477,0.456,0.1078,0.6442,0.5025636994451549
478,0.6121,0.1549,0.355,0.3809776699493029
479,0.5761,0.1322,0.5953,0.49881092510088426
480,0.5835,0.151,0.4649,0.4277858751758875
481,0.6292,0.1315,0.559,0.49051677137484306
482,0.677,0.1599,0.3476,0.39968623068602205
483,0.5989,0.1519,0.4428,0.4203501457118815
484,0.4736,0.0918,0.6159,0.4868818840334892
485,0.5117,0.1071,0.5719,0.46834101464637923
486,0.6413,0.1339,0.5478,0.487518534006657
487,0.7206,0.1955,0.2058,0.3694533353483225
488,0.5855,0.1339,0.4646,0.42645913403279334
489,0.4845,0.0924,0.6707,0.5238593542163774
490,0.6118,0.1688,0.3793,0.3941346533863776
491,0.4421,0.1145,0.6848,0.5267818115690783
492,0.4743,0.1078,0.5882,0.4706038355134815
493,0.4724,0.1085,0.6494,0.5089442081407352
494,0.661,0.1359,0.5064,0.4702609094959946
495,0.6059,0.1556,0.3678,0.38512957559761624
496,0.5306,0.1005,0.6243,0.5041949940251291
497,0.6664,0.1519,0.3825,0.41096593532797826
498,0.655,0.1409,0.5029,0.4671349355379022
499,0.6137,0.138,0.4803,0.4431509708891542
500,0.5159,0.1064,0.6382,0.5101729804683898
501,0.5251,0.1331,0.4661,0.41119981760696345
502,0.6679,0.1593,0.3659,0.4046880699995986
503,0.5591,0.1216,0.6235,0.5112051007179017
504,0.6418,0.1602,0.5456,0.48879478311455005
505,0.3452,0.065,0.7976,0.5858182209525409
506,0.5592,0.1201,0.5542,0.4695071362609945
507,0.4869,0.0834,0.637,0.5023798264261813
508,0.6127,0.1478,0.4033,0.4036819973692164
509,0.4984,0.1156,0.6679,0.5260558192815664
510,0.5949,0.1445,0.4009,0.3967438493537108
511,0.6681,0.1513,0.404,0.42160055621405435
512,0.6707,0.1932,0.4318,0.440898162844891
513,0.6737,0.1807,0.272,0.37089363030389183
514,0.6755,0.1543,0.3746,0.41056689710691485
515,0.6379,0.1305,0.5664,0.49688714714711635
516,0.5634,0.1677,0.4693,0.42666397082481666
517,0.5251,0.1181,0.6361,0.5115094231781072
518,0.498,0.1066,0.6182,0.49406020685742336
519,0.7297,0.2531,0.0987,0.3613601333849654
520,0.6782,0.1813,0.2624,0.3691596334920708
521,0.5967,0.1349,0.5023,0.4503578865746663
522,0.6288,0.1875,0.3019,0.3676908592826316
523,0.6459,0.1941,0.2928,0.3709524565223959
524,0.6513,0.2835,0.1153,0.3399956735018845
525,0.5953,0.1249,0.5578,0.4807565298568497
526,0.6012,0.1444,0.5015,0.451989846124888
527,0.4745,0.1642,0.6002,0.48294778392699966
528,0.5839,0.1323,0.4644,0.4257610938073135
529,0.6481,0.1767,0.4437,0.43795939766147274
530,0.541,0.1324,0.6102,0.4999671469206752
531,0.7272,0.2065,0.253,0.38802209086597117
532,0.6361,0.134,0.5115,0.465969491490591
533,0.675,0.195,0.4264,0.43981925833232904
534,0.6743,0.1821,0.3913,0.4212387280391014
535,0.5309,0.124,0.5014,0.4320702975211326
536,0.6051,0.1478,0.474,0.4383157012930292
537,0.6514,0.1992,0.234,0.35234441105259495
538,0.6524,0.1475,0.3979,0.4132967844055891
539,0.6144,0.1881,0.4082,0.41161338049193685
540,0.6787,0.1962,0.2704,0.3744771688634702
541,0.6186,0.1436,0.4403,0.4238531880262316
542,0.621,0.1282,0.5695,0.494190142556486
543,0.6341,0.1528,0.3646,0.3922849652994619
544,0.6507,0.1411,0.4622,0.4443751579465261
