,WSM,TOPSIS,VIKOR,Average
811,0.5354,0.1024,0.6184,0.36508305904273347
812,0.3023,0.0509,0.9415,0.14410213738872857
813,0.486,0.1053,0.6685,0.32482572558219586
814,0.5825,0.1318,0.5675,0.40816754770559605
815,0.4658,0.1065,0.6193,0.3453445352108529
816,0.5536,0.1228,0.5156,0.42794885675744015
817,0.5397,0.1649,0.473,0.45307540321672723
818,0.5922,0.1427,0.5767,0.4072353128106648
819,0.5095,0.1291,0.4965,0.42857230195149104
820,0.4667,0.0855,0.6289,0.3385446174435506
821,0.6105,0.1295,0.578,0.41062772069113895
822,0.6903,0.1964,0.2197,0.6413335723319028
823,0.5975,0.1458,0.4509,0.478052242960955
824,0.4367,0.1046,0.7115,0.28816635993814405
825,0.64,0.156,0.4683,0.48018042963036306
826,0.6746,0.1726,0.3063,0.5835787050604229
827,0.5698,0.1317,0.4807,0.4527406763258631
828,0.5368,0.1234,0.5852,0.38500472204896397
829,0.6076,0.1419,0.4901,0.4581214249519444
830,0.5299,0.123,0.5564,0.39885834828921407
831,0.8019,0.2878,0.022,0.7947951773884891
832,0.6639,0.2156,0.2343,0.6286858476218469
833,0.6413,0.1345,0.5593,0.429870280433528
834,0.6984,0.1776,0.2758,0.6076576832395029
835,0.5174,0.1061,0.6083,0.3655573279254569
836,0.4252,0.084,0.6372,0.3226262977501989
837,0.5245,0.1533,0.618,0.36746743665255566
838,0.6059,0.1335,0.5733,0.412075335345371
839,0.4675,0.104,0.6039,0.35412378485495716
840,0.6367,0.1476,0.3894,0.5234780663982017
841,0.657,0.141,0.4564,0.4899434457159316
842,0.5106,0.1135,0.6714,0.3316566402169569
843,0.5037,0.1087,0.6558,0.3369336210591041
844,0.5347,0.1149,0.5262,0.41639481384858773
845,0.6104,0.1334,0.494,0.455932341471846
846,0.5921,0.1599,0.5515,0.422330451187219
847,0.6348,0.169,0.3189,0.5666666683333333
848,0.6073,0.1449,0.4792,0.4644112197180425
849,0.6352,0.1329,0.5563,0.42945241412757246
850,0.7067,0.2117,0.3228,0.5853460215974822
851,0.4383,0.2154,0.6212,0.3522573576236556
852,0.4947,0.4144,0.6563,0.39941040422102175
853,0.5978,0.1306,0.4909,0.4540718896826801
854,0.7078,0.1694,0.3478,0.5669986737197893
855,0.6175,0.1274,0.584,0.40946120451148976
856,0.5943,0.1201,0.5999,0.3937076402611461
857,0.6467,0.1532,0.394,0.5237396777025777
858,0.6543,0.1388,0.5423,0.44288370369658
859,0.5472,0.195,0.5976,0.39019988211171974
860,0.6642,0.2212,0.2403,0.6256861873175722
861,0.5216,0.0964,0.5836,0.3793358406478354
862,0.5673,0.1234,0.5174,0.430564171756081
863,0.5873,0.1306,0.5855,0.4000078636727033
864,0.6018,0.1337,0.4334,0.48817326329900534
865,0.5417,0.1183,0.5856,0.38568111828296703
866,0.5514,0.1114,0.6262,0.36659869066869294
867,0.6475,0.1592,0.4982,0.466214823874145
868,0.5955,0.1264,0.584,0.40279664596418874
869,0.6633,0.1851,0.2729,0.6021703961504584
870,0.6313,0.2217,0.464,0.48795615069389175
871,0.5199,0.1195,0.6712,0.3352581050474395
872,0.4671,0.1202,0.587,0.36504163324201805
873,0.631,0.1449,0.4186,0.5049197787767875
874,0.6201,0.1413,0.5373,0.4358212408774955
875,0.6605,0.1393,0.461,0.488194527826767
876,0.5197,0.1344,0.5451,0.4036132195555542
877,0.7452,0.241,0.1924,0.6742386728748211
878,0.5378,0.1235,0.5817,0.38718069166734026
879,0.5442,0.1302,0.5814,0.3897811180649981
880,0.6604,0.2068,0.2497,0.6176815919225698
881,0.5233,0.1171,0.658,0.34258473550349555
882,0.6713,0.1602,0.35,0.5559477943116602
883,0.5636,0.1179,0.532,0.4209645056296314
884,0.7136,0.2008,0.2502,0.6285230337863522
885,0.515,0.1017,0.6202,0.35815064847072386
886,0.6431,0.1597,0.3809,0.5310453408137576
887,0.3423,0.1458,0.7898,0.2278226722694649
888,0.6389,0.1312,0.4772,0.472718303009308
889,0.6153,0.1419,0.5264,0.44034983933231997
890,0.5597,0.1199,0.5793,0.3942839915593835
891,0.6135,0.1432,0.5568,0.42384129341063503
892,0.647,0.1536,0.4517,0.49103577568238344
893,0.5032,0.1217,0.5356,0.403632252180125
894,0.5682,0.1237,0.5063,0.4370704748664683
895,0.4479,0.0924,0.7169,0.28767519010161446
896,0.6747,0.1575,0.4121,0.5208637998555861
897,0.7322,0.1778,0.2856,0.6098285824721567
898,0.678,0.1529,0.423,0.5151842612114621
899,0.6029,0.1331,0.4878,0.4573694185229266
900,0.598,0.1408,0.4517,0.4772678880880213
901,0.6541,0.1666,0.4399,0.5007514702923996
902,0.6782,0.1846,0.2849,0.598245936885492
903,0.6616,0.1712,0.438,0.5042397683642178
904,0.5209,0.1074,0.5964,0.37306067871058185
905,0.6599,0.212,0.2397,0.6241833440584585
906,0.6292,0.1294,0.5637,0.42353356537587433
907,0.4996,0.1025,0.5837,0.3737977421012599
908,0.5732,0.2626,0.3185,0.5644647030594562
909,0.617,0.1285,0.5579,0.42286839560317113
910,0.5651,0.1255,0.5598,0.40679318701276207
911,0.5295,0.1184,0.6295,0.359046992746075
912,0.5892,0.1224,0.6122,0.3861609457208225
913,0.554,0.154,0.5154,0.4311804494640266
914,0.6715,0.1372,0.5197,0.4595363391506704
915,0.6329,0.1902,0.3107,0.5731775806850788
916,0.654,0.1394,0.5435,0.4422318769604923
917,0.674,0.1705,0.4232,0.5156795468117773
918,0.6469,0.1653,0.3415,0.5556116215487218
919,0.5619,0.2074,0.3841,0.5154775989313212
920,0.6153,0.13,0.581,0.41057194010307135
921,0.646,0.2173,0.177,0.6605251600052794
922,0.6424,0.1357,0.556,0.4320045127079114
923,0.7127,0.1672,0.3086,0.5907554400934452
924,0.6256,0.1459,0.4333,0.4952126411956787
925,0.6983,0.1634,0.339,0.5692055393265248
926,0.6806,0.1481,0.3867,0.5359960820752331
927,0.5549,0.1143,0.5238,0.4229484235695884
928,0.6031,0.1255,0.5792,0.40743995508540887
929,0.5718,0.1801,0.3629,0.5273234832624089
930,0.6651,0.1357,0.4326,0.5049428967715063
931,0.6732,0.1982,0.2214,0.6368152008235984
932,0.6354,0.1389,0.5157,0.4514508168117541
933,0.5109,0.1234,0.6058,0.3666999454594997
934,0.522,0.1117,0.5707,0.3878003506960766
935,0.691,0.1843,0.2454,0.6248173549126176
936,0.6334,0.1653,0.3742,0.5331502217949459
937,0.6402,0.1347,0.5272,0.44630074501394235
938,0.7917,0.2767,0.0488,0.7750595880317849
939,0.5809,0.1284,0.5032,0.4425381904423617
940,0.5316,0.12,0.6095,0.3702496954759044
941,0.5373,0.1215,0.6,0.3770503056622551
942,0.3277,0.0515,0.7706,0.22042076354100584
943,0.6996,0.1983,0.3391,0.5727820737418378
944,0.5909,0.1344,0.5957,0.39620804509752194
945,0.6221,0.153,0.3799,0.5260098734814775
946,0.6232,0.1285,0.5617,0.4227088454243654
947,0.54,0.2036,0.6203,0.37794435172390134
948,0.5805,0.1395,0.4489,0.474436223321955
949,0.5731,0.1965,0.419,0.49603719316196443
950,0.6945,0.2756,0.1299,0.7055421057598192
951,0.6191,0.1393,0.5237,0.44261626043334645
952,0.5524,0.1172,0.6093,0.37612916531425744
953,0.6183,0.1285,0.5828,0.41041512277205383
954,0.6548,0.1667,0.4667,0.48610052458313596
955,0.631,0.1534,0.4504,0.4875671728080142
956,0.5782,0.1276,0.5542,0.41366217617761475
957,0.6902,0.1647,0.346,0.5632681732532028
958,0.6394,0.1404,0.4536,0.4867818813390654
959,0.6099,0.1342,0.5756,0.412136111011884
960,0.5852,0.1541,0.5793,0.40510504316781837
961,0.6351,0.1313,0.5663,0.4241345942033024
962,0.645,0.1589,0.3463,0.5517622748974417
963,0.6673,0.1423,0.4246,0.5105636346235404
964,0.6797,0.2053,0.3029,0.5899296992015235
965,0.5155,0.1187,0.6663,0.3362332553451547
966,0.6852,0.1832,0.3347,0.5703336961814548
967,0.6626,0.1855,0.2722,0.6024759306395567
968,0.484,0.1039,0.5761,0.3740793605640386
969,0.6293,0.1312,0.5145,0.4496919556763274
970,0.6164,0.1508,0.5449,0.43170590568117084
971,0.5222,0.2219,0.4842,0.44981693053952515
972,0.6571,0.141,0.5454,0.44232449853020805
973,0.5816,0.1184,0.5739,0.40328387644437264
974,0.5293,0.114,0.6556,0.3453059194395602
975,0.6056,0.1525,0.4574,0.4770057934658656
976,0.4013,0.1067,0.8131,0.23041182695339227
977,0.6785,0.2046,0.3045,0.5886347959473683
978,0.5331,0.1024,0.6194,0.36388601237200646
979,0.3241,0.0604,0.9122,0.16111185555383564
980,0.6059,0.1263,0.5879,0.4038832430294676
981,0.7005,0.1518,0.3911,0.5389180151006273
982,0.5794,0.1215,0.5771,0.4012377748916471
983,0.4704,0.0914,0.6279,0.34057396406654455
984,0.5713,0.1471,0.4847,0.45225579708832925
985,0.6914,0.2399,0.2461,0.6301230038651184
986,0.712,0.2114,0.3601,0.565271433030186
987,0.6047,0.1729,0.3391,0.5481743755412141
988,0.6317,0.1356,0.5145,0.4507552673014482
989,0.6761,0.2389,0.13,0.6978497008668844
990,0.334,0.1507,0.8204,0.212726178454839
991,0.3232,0.0798,0.9102,0.16381111073428442
992,0.5236,0.3432,0.6121,0.4066945647534523
993,0.6665,0.1916,0.3163,0.5775642501055619
994,0.6922,0.1943,0.3754,0.5497422077665131
995,0.5556,0.1351,0.493,0.44242329843714157
996,0.5316,0.1203,0.6146,0.36759749591094876
997,0.4865,0.0986,0.6103,0.35522680501336046
998,0.5504,0.1254,0.6053,0.3784172630840195
999,0.6706,0.1619,0.323,0.571811905262561
1000,0.6174,0.1376,0.5412,0.43262616656878256
1001,0.5299,0.1189,0.6468,0.35039275820142174
1002,0.6331,0.1309,0.5218,0.44681224804161307
1003,0.612,0.1524,0.4224,0.49868568056442125
1004,0.665,0.1872,0.2974,0.5880319140999066
1005,0.5438,0.1335,0.525,0.4210734650865571
1006,0.5666,0.1983,0.4183,0.4951680765154393
1007,0.6151,0.134,0.5838,0.40947237025225525
1008,0.5994,0.1413,0.5429,0.4269847585101838
1009,0.5244,0.1197,0.6446,0.34993153473215305
1010,0.683,0.1515,0.3761,0.5429632400080138
1011,0.5286,0.1074,0.6166,0.3644746904793253
1012,0.6061,0.1312,0.5776,0.4096905588367884
1013,0.5081,0.1159,0.6565,0.3386134817162483
1014,0.6692,0.1508,0.3889,0.5320803745676023
1015,0.6351,0.1729,0.3418,0.5534007092514428
1016,0.6297,0.1631,0.3597,0.540626438495196
1017,0.6346,0.1374,0.5543,0.43073345005931457
1018,0.6548,0.2159,0.2465,0.6193686914915865
1019,0.5073,0.1113,0.5578,0.3910976668301666
1020,0.6334,0.1343,0.4794,0.47027889491237
1021,0.6404,0.1657,0.3847,0.5287309561582336
1022,0.6037,0.1323,0.4926,0.4548286545502603
1023,0.4808,0.1086,0.5965,0.36218509218354084
1024,0.5933,0.1372,0.5698,0.4105900023137437
1025,0.6308,0.1615,0.5541,0.43222657021520555
1026,0.6174,0.1534,0.464,0.47638641878206395
1027,0.7159,0.2226,0.141,0.697358078751512
1028,0.6574,0.1697,0.3458,0.5559345276199348
1029,0.6596,0.2282,0.3137,0.581498795355588
1030,0.6577,0.1727,0.3646,0.5452779337182094
1031,0.5967,0.1288,0.5926,0.398966652741805
1032,0.6713,0.15,0.3837,0.535529255036548
1033,0.6378,0.1446,0.4752,0.4746978365234035
1034,0.7198,0.2044,0.2756,0.6152510837048563
1035,0.5171,0.1195,0.6736,0.333213200518827
1036,0.5209,0.1112,0.6069,0.367751001358256
1037,0.5322,0.1102,0.5642,0.3940195426625436
1038,0.6018,0.1372,0.4918,0.4552070078546683
1039,0.3802,0.075,0.7099,0.2695865593830672
1040,0.5108,0.1251,0.5872,0.37693534060896966
1041,0.5147,0.1025,0.6032,0.3672331861365474
1042,0.6706,0.177,0.2981,0.5879382425051121
1043,0.5611,0.1154,0.502,0.43699403886094373
1044,0.649,0.1361,0.468,0.4809461123660322
1045,0.6612,0.1706,0.3496,0.5546877283661501
1046,0.6004,0.1339,0.5117,0.4435011161203543
1047,0.6038,0.1421,0.4005,0.5085987966953913
1048,0.6823,0.1631,0.3485,0.5597439289532312
1049,0.4088,0.0827,0.6678,0.30108752049860854
1050,0.6269,0.1582,0.4425,0.49143872354546914
1051,0.6428,0.1352,0.5492,0.4355828279443532
1052,0.614,0.1838,0.2939,0.5786385201488058
1053,0.6174,0.1451,0.4363,0.49135689676649497
1054,0.6403,0.1348,0.5074,0.4569195881115188
1055,0.6622,0.1683,0.3287,0.5670282885359424
1056,0.6526,0.1494,0.409,0.5162499007263827
1057,0.6181,0.1478,0.4749,0.4699233756688424
1058,0.6883,0.1605,0.3673,0.5501218937653727
1059,0.5199,0.1008,0.6139,0.36282778146112243
1060,0.6089,0.1988,0.2675,0.595219622492404
1061,0.6299,0.1537,0.4895,0.46556098848593397
1062,0.6121,0.1228,0.5692,0.41503199153800174
1063,0.5287,0.101,0.6283,0.3578344351791761
1064,0.6126,0.1498,0.3678,0.5306846370491612
1065,0.3224,0.0597,0.9138,0.15991497428321091
1066,0.6362,0.1854,0.5158,0.45660360927176213
1067,0.6045,0.1317,0.5853,0.40530921775849116
1068,0.6276,0.2146,0.3631,0.5435191854939437
1069,0.6915,0.157,0.4127,0.524871217538169
1070,0.2992,0.1145,0.9103,0.1608112185141323
1071,0.5872,0.135,0.5961,0.3949631286588661
1072,0.5831,0.1243,0.5681,0.4073144657386968
1073,0.6104,0.2164,0.1949,0.6423856513030161
1074,0.5593,0.1288,0.5703,0.3998264310922928
1075,0.3543,0.0708,0.8096,0.2115078485541376
1076,0.6397,0.1317,0.5033,0.45869611945164745
1077,0.4905,0.0961,0.6227,0.3493798191080876
1078,0.6264,0.1323,0.45,0.48474362192812814
1079,0.6469,0.1373,0.5519,0.4356008654720512
1080,0.6549,0.1482,0.3968,0.5237297910182311
1081,0.64,0.1345,0.5493,0.4346404491070752
1082,0.6205,0.1424,0.4021,0.5116928600244487
1083,0.5102,0.1222,0.5094,0.4205767944145279
1084,0.6406,0.1355,0.5557,0.43160513435314923
1085,0.6426,0.1604,0.542,0.44180018107737346
1086,0.596,0.1198,0.5785,0.4051912350977005
1087,0.6488,0.1825,0.27,0.6005249062278766
1088,0.6425,0.1774,0.3574,0.5463239496855323
1089,0.5671,0.1344,0.5474,0.4149251378260903
1090,0.6136,0.1324,0.5593,0.4215070165489538
1091,0.3843,0.0968,0.7315,0.26152341195388223
1092,0.5653,0.1378,0.5793,0.397622578584265
1093,0.6595,0.1482,0.4026,0.5215557515740766
1094,0.7004,0.2121,0.1812,0.6684494558304315
1095,0.3765,0.0726,0.7189,0.26351524244339264
1096,0.6827,0.22,0.2032,0.652059029536437
1097,0.6676,0.1891,0.3377,0.5649656980737857
1098,0.3894,0.0744,0.7558,0.24860390181974218
1099,0.2405,0.0819,0.8758,0.1459217358723504
1100,0.5394,0.1222,0.5895,0.3833085558658977
1101,0.5324,0.1696,0.362,0.5184989874628494
1102,0.6058,0.1925,0.2857,0.5827759844056719
1103,0.6551,0.1599,0.3541,0.5496317039618438
1104,0.6811,0.1719,0.4341,0.511630462345627
1105,0.6777,0.1657,0.3972,0.530826077920066
1106,0.5412,0.1029,0.573,0.39105052231137605
1107,0.5857,0.1268,0.5952,0.39416226354129846
1108,0.6093,0.1945,0.4326,0.4965579049818863
1109,0.5972,0.1524,0.5099,0.44541699675697155
1110,0.6287,0.1524,0.4219,0.5031105951975172
1111,0.5911,0.1486,0.4798,0.4602265203136386
1112,0.4239,0.0831,0.7175,0.2791290919986664
1113,0.6898,0.2071,0.2138,0.645822848000905
1114,0.725,0.2268,0.1847,0.6729884969299252
1115,0.5814,0.1276,0.4829,0.4540770033815851
1116,0.5796,0.121,0.4913,0.4482938511735355
1117,0.5578,0.1405,0.4808,0.45048258900872074
1118,0.6838,0.1972,0.2922,0.5963834840100789
1119,0.6211,0.1261,0.5487,0.42867149427037954
1120,0.6806,0.239,0.1263,0.7010388127628884
1121,0.5218,0.1233,0.5745,0.38670536587950266
1122,0.5059,0.1144,0.5586,0.39055108500681446
1123,0.5248,0.1201,0.6366,0.3541750852332784
1124,0.6302,0.1477,0.4487,0.487791799849075
1125,0.5737,0.1431,0.4465,0.4745005226551389
1126,0.6081,0.1452,0.4839,0.46201908943246056
1127,0.6542,0.1406,0.4336,0.5019268034285478
1128,0.4778,0.1176,0.614,0.3525698455625495
1129,0.6538,0.1602,0.375,0.5371243803813043
1130,0.5352,0.1275,0.5702,0.3931013902290349
1131,0.3164,0.1024,0.8842,0.1728361651969865
1132,0.5953,0.1369,0.4693,0.4661760890479047
1133,0.6277,0.1346,0.5736,0.41850338827780115
1134,0.5232,0.1183,0.6563,0.3435272332727058
1135,0.4836,0.126,0.5611,0.38451683578225804
1136,0.5732,0.1185,0.5086,0.436647802009812
1137,0.5758,0.1313,0.4657,0.46283828709388336
1138,0.2688,0.0481,0.864,0.1561818523388681
1139,0.5369,0.1229,0.5901,0.3823514744315759
1140,0.4518,0.091,0.6332,0.33253581461250153
1141,0.744,0.2014,0.2475,0.6371843634302398
1142,0.6794,0.2286,0.3221,0.5811785138836432
1143,0.6715,0.1524,0.3839,0.5356676049566559
1144,0.4969,0.1328,0.5321,0.4051393328226722
1145,0.5309,0.1216,0.6089,0.37052197640625856
1146,0.6025,0.1494,0.4708,0.46832005936111687
1147,0.3781,0.0837,0.7502,0.24878434235297045
1148,0.6085,0.1284,0.5477,0.42577935952791324
1149,0.6719,0.1664,0.329,0.5689614310302589
1150,0.5635,0.1334,0.4734,0.45552046935346385
1151,0.6458,0.1517,0.434,0.5004931518013009
1152,0.534,0.1036,0.5835,0.3833891143472908
1153,0.6751,0.1732,0.3696,0.5466749985137422
1154,0.5297,0.1081,0.6272,0.3593216122083391
1155,0.5228,0.2374,0.4991,0.44387160418301147
1156,0.6061,0.1448,0.4414,0.4855703182856217
1157,0.5812,0.1317,0.4853,0.45301236186223437
1158,0.6206,0.1239,0.5691,0.41769802489358265
1159,0.6821,0.2611,0.2288,0.6409982566278944
1160,0.7931,0.3375,0.0018,0.8112798635489482
1161,0.6897,0.1521,0.4505,0.5030434036939556
1162,0.5482,0.116,0.593,0.3833613804232242
1163,0.6684,0.1732,0.3261,0.570457526026259
1164,0.2789,0.0468,0.8853,0.15097072232721154
1165,0.5199,0.128,0.5035,0.4268846764642648
1166,0.4499,0.1279,0.7147,0.2934068335945842
1167,0.6457,0.2206,0.1692,0.6656570633592045
1168,0.5991,0.1273,0.5434,0.42530874550142983
1169,0.5067,0.1023,0.5746,0.3807507649368548
1170,0.6871,0.2209,0.2247,0.6400041952987496
1171,0.4373,0.4056,0.6568,0.3827437602365321
1172,0.6639,0.1872,0.2596,0.6105422786343301
1173,0.6325,0.1762,0.3544,0.5456416974535578
1174,0.544,0.119,0.5847,0.38687536106606735
1175,0.6888,0.2086,0.1637,0.6764925136318952
1176,0.6594,0.1439,0.4191,0.5117579896787152
1177,0.5448,0.1263,0.5647,0.3986100349966117
1178,0.6301,0.1633,0.367,0.536423124967595
1179,0.6715,0.1775,0.3057,0.5836613487288669
1180,0.5959,0.1556,0.4059,0.5047377289246366
1181,0.6259,0.1615,0.3661,0.5358072806522883
1182,0.477,0.0967,0.6556,0.3280499154092255
1183,0.7189,0.193,0.309,0.5943724774920185
1184,0.5702,0.1834,0.4208,0.4928007670448576
1185,0.5955,0.129,0.57,0.41032468850899045
1186,0.5432,0.129,0.5392,0.412521354598765
1187,0.643,0.1604,0.3462,0.5514847849215787
1188,0.543,0.1444,0.4817,0.4467019733558382
1189,0.658,0.1632,0.526,0.45488577906986716
1190,0.6333,0.1394,0.5642,0.4254460083253808
1191,0.5106,0.1412,0.6144,0.3639606901850803
1192,0.5428,0.1056,0.535,0.41277630261438214
1193,0.5614,0.1287,0.4941,0.442685558833807
1194,0.6255,0.1504,0.441,0.4911991429145616
1195,0.615,0.1372,0.465,0.47371368145748116
1196,0.691,0.206,0.2748,0.6092491444392844
1197,0.4426,0.0879,0.7172,0.28545541683422304
1198,0.2781,0.0443,0.9226,0.13802915996266876
1199,0.7241,0.2247,0.1902,0.6692527243127218
1200,0.6701,0.1675,0.3681,0.5457769526097636
1201,0.6916,0.25,0.1103,0.7142794670155374
1202,0.2991,0.0689,0.8416,0.17849819326816727
1203,0.6579,0.1461,0.4331,0.5036445671304318
1204,0.6122,0.1422,0.4499,0.48200521262741547
1205,0.4418,0.1089,0.6572,0.3183569239077423
1206,0.6879,0.2351,0.2152,0.6474398852403209
1207,0.5045,0.1335,0.5803,0.3799010002619103
1208,0.597,0.1438,0.5107,0.44406370826718095
1209,0.6354,0.1617,0.3759,0.5322979466426674
1210,0.684,0.2442,0.1246,0.7032950106463148
1211,0.4639,0.1451,0.653,0.33100052114762596
1212,0.6113,0.1286,0.5083,0.44786534918432797
1213,0.6406,0.2139,0.1898,0.651161773294471
1214,0.6014,0.1276,0.595,0.39904062449830846
1215,0.3844,0.2254,0.7494,0.27603333132069396
1216,0.6305,0.1297,0.5617,0.4249777900079015
1217,0.4981,0.114,0.5799,0.3765123198515555
1218,0.5937,0.1307,0.593,0.3980517365870924
1219,0.6666,0.1588,0.3491,0.555222251895581
1220,0.6733,0.1558,0.3847,0.5359530902980222
1221,0.4481,0.0861,0.6555,0.318940135448645
1222,0.4865,0.1037,0.6342,0.3427351411804748
1223,0.5253,0.119,0.6308,0.3571983174652422
1224,0.6318,0.131,0.5431,0.43515669936242507
1225,0.6273,0.1294,0.5643,0.4226601601759976
1226,0.6275,0.154,0.4451,0.48971732152334574
1227,0.675,0.1469,0.4003,0.5267057318845125
1228,0.6643,0.1623,0.3918,0.5302027018037536
1229,0.5824,0.138,0.5118,0.43899974031882977
1230,0.6419,0.1423,0.4832,0.47119319710708896
1231,0.684,0.1633,0.3452,0.5620967772545935
1232,0.6821,0.171,0.2966,0.5909400663349881
1233,0.6427,0.1341,0.5474,0.4363838688586002
1234,0.6104,0.1366,0.4841,0.4617270893070928
1235,0.6354,0.1594,0.446,0.4917592297049442
1236,0.4435,0.0821,0.6592,0.3153298162242194
1237,0.6291,0.2524,0.1643,0.6689262552778146
1238,0.67,0.1404,0.4437,0.5004283095509287
1239,0.6053,0.1301,0.5879,0.40406512593887633
1240,0.6434,0.1863,0.2591,0.6063591542971871
1241,0.3583,0.0731,0.8322,0.2033648961841743
1242,0.6488,0.1398,0.4825,0.4732384441272709
1243,0.5769,0.134,0.495,0.44661171278863704
1244,0.6708,0.1824,0.3348,0.5667635979842036
1245,0.6116,0.1438,0.5633,0.41996177087920755
1246,0.6982,0.234,0.1604,0.6829257119189466
1247,0.5901,0.1671,0.3415,0.5429838395385262
1248,0.6423,0.1355,0.5185,0.4515961226582886
1249,0.4899,0.129,0.5773,0.3772669439534823
1250,0.6346,0.1575,0.455,0.4863104019039691
1251,0.3137,0.0625,0.9587,0.14733043813143298
1252,0.6188,0.1482,0.5577,0.42542485235350325
1253,0.6745,0.1736,0.3785,0.5414446075084689
1254,0.6592,0.1479,0.5162,0.4588054827484083
1255,0.5284,0.1185,0.6494,0.34858882225338206
1256,0.621,0.1221,0.5781,0.41303816772787477
1257,0.6577,0.2092,0.4319,0.5108933890744722
1258,0.6233,0.1279,0.5651,0.4209241095494531
1259,0.5571,0.1182,0.616,0.37415431843024344
1260,0.6448,0.1713,0.3369,0.5583970988463317
1261,0.6763,0.2651,0.1447,0.6916131765662074
1262,0.5737,0.1204,0.5577,0.4098656255408594
1263,0.6654,0.1721,0.3799,0.5382368995154456
1264,0.5954,0.1382,0.5597,0.4166077879732927
1265,0.685,0.1976,0.3834,0.5437430532889593
1266,0.3309,0.0743,0.7617,0.22792225428860605
1267,0.6777,0.1724,0.2814,0.5991368508112317
1268,0.6043,0.1263,0.5802,0.40735393087584165
1269,0.5421,0.1106,0.6325,0.36051673331483525
1270,0.632,0.1413,0.4693,0.47612577329945077
1271,0.5358,0.1154,0.5966,0.3778587778522553
1272,0.6405,0.161,0.3795,0.5313515549991362
1273,0.6166,0.1387,0.4593,0.47748158498522225
1274,0.5168,0.1069,0.5756,0.3832785031801288
1275,0.5257,0.1198,0.6325,0.35651905278680407
1276,0.688,0.1624,0.3323,0.5705195640817237
1277,0.6457,0.1585,0.4419,0.49664894845353297
1278,0.7055,0.1608,0.4315,0.5185548833055187
1279,0.5532,0.1299,0.5796,0.39323826238045556
1280,0.614,0.1642,0.4362,0.4923646128632723
1281,0.6438,0.1365,0.5394,0.44109130914131606
1282,0.3411,0.083,0.7535,0.23604590019739807
1283,0.5648,0.1159,0.5994,0.3847984290508473
1284,0.5063,0.1085,0.5502,0.39491724829386726
1285,0.5652,0.1118,0.5445,0.4139808026950042
1286,0.7068,0.1706,0.3005,0.5943859697200128
1287,0.663,0.1709,0.353,0.553154899643852
1288,0.6293,0.1241,0.5328,0.43927424349715744
1289,0.6722,0.1477,0.3799,0.5377519502521585
1290,0.6872,0.1618,0.3406,0.5654261401810142
1291,0.5854,0.1372,0.5038,0.44417677111708576
1292,0.674,0.263,0.1394,0.6942060789131712
1293,0.5187,0.1029,0.6066,0.36656273814996526
1294,0.6244,0.2,0.3224,0.5652839569632239
1295,0.5916,0.1419,0.4771,0.46124939024349937
1296,0.5446,0.109,0.5631,0.39789814902811493
1297,0.6583,0.1834,0.2751,0.5995852324732489
1298,0.5847,0.1389,0.4073,0.4998093896677012
1299,0.6796,0.2367,0.1299,0.6983668835218348
1300,0.6703,0.1594,0.3603,0.5496280296709766
1301,0.6566,0.1442,0.4109,0.515734630405987
1302,0.7331,0.1943,0.2581,0.6277106610533232
1303,0.6979,0.1992,0.3686,0.5555628263301999
1304,0.5866,0.1463,0.4411,0.4810671720248639
1305,0.496,0.1157,0.6433,0.3418136802411513
1306,0.6153,0.1486,0.5164,0.4464055174390209
1307,0.6224,0.1481,0.4559,0.4817456175202843
1308,0.5965,0.1631,0.5729,0.4127349488473202
1309,0.5521,0.1269,0.523,0.4237433952287634
1310,0.4705,0.2275,0.5168,0.4201690671622555
1311,0.533,0.1468,0.4979,0.43512650689196125
1312,0.5049,0.115,0.5966,0.3692127868858282
1313,0.7953,0.2265,0.2474,0.6519926939774708
1314,0.7622,0.2594,0.1512,0.704703480905267
1315,0.6804,0.2141,0.1969,0.6548475242375129
1316,0.501,0.1503,0.5531,0.3960265546652143
1317,0.5112,0.1081,0.6156,0.3600728412418798
1318,0.4905,0.1241,0.5224,0.408398301906362
1319,0.5451,0.1287,0.5391,0.41305001392083257
1320,0.5408,0.1144,0.6124,0.3708584851395475
1321,0.6103,0.1665,0.43,0.4952372088201774
1322,0.5872,0.1368,0.5945,0.39596737870688287
1323,0.4858,0.1228,0.589,0.369032220815473
1324,0.6314,0.1372,0.4702,0.4751045821711258
1325,0.6185,0.1657,0.35,0.54405459009184
1326,0.6187,0.202,0.2802,0.5897924702808608
1327,0.6279,0.133,0.5581,0.4263756407207147
1328,0.4311,0.0953,0.7377,0.2725705670097195
1329,0.5513,0.1469,0.5868,0.3906754932165569
1330,0.6452,0.2116,0.42,0.5146736597106948
1331,0.6405,0.1582,0.4136,0.5113596601219146
1332,0.6709,0.1777,0.4784,0.4853120944299658
1333,0.5309,0.1062,0.5788,0.38530405396258166
1334,0.5409,0.1852,0.6226,0.3741920015179373
1335,0.5896,0.161,0.5536,0.42064047831848045
1336,0.5406,0.1418,0.5618,0.400613858971454
1337,0.6409,0.1809,0.3087,0.5752528574461843
1338,0.6681,0.1433,0.4199,0.513507540353596
1339,0.2852,0.0571,0.8978,0.14989446620872965
1340,0.4276,0.1129,0.7065,0.28890032883331923
1341,0.6378,0.1789,0.5087,0.4600512754030794
1342,0.4774,0.112,0.6111,0.3535066576459346
